Name,Size at Posting,Created,Type,Likes,Retweets,total,URL,Message,Screen Name,Link 1,Final Link 1,Link 2,Final Link 2
U.S. Olympic Team,1864212,2017-06-21 18:35:50 EDT,native_video,38,22,60,https://twitter.com/TeamUSA/status/877656331649503232,Strength ?? Dedication ?? Perseverance ?? Do you have what it takes to compete for #TeamUSA at the Olympics? ?? http://TeamUSA.org/NextOlympicHopeful https://t.co/IgWdkCji0s,TeamUSA,https://t.co/IgWdkCji0s,https://twitter.com/TeamUSA/status/877656331649503232/video/1,http://TeamUSA.org/NextOlympicHopeful,https://nextolympichopeful.teamusa.org/?AspxAutoDetectCookieSupport=1
U.S. Olympic Team,1864212,2017-06-21 18:22:57 EDT,link,17,3,20,https://twitter.com/TeamUSA/status/877653092514144261,That is awesome! Be sure to snap a photo and share it with us! #OlympicDay #GoTeamUSA https://twitter.com/rsmittay/status/877638843247284224,TeamUSA,https://twitter.com/rsmittay/status/877638843247284224,https://twitter.com/rsmittay/status/877638843247284224,,
U.S. Olympic Team,1864212,2017-06-21 18:10:35 EDT,photo,47,14,61,https://twitter.com/TeamUSA/status/877649977018904576,The IOC announced @intel as a worldwide TOP sponsor of the #Olympics through 2024! Welcome to the team! https://t.co/UXms0miSpP,TeamUSA,https://t.co/UXms0miSpP,https://twitter.com/TeamUSA/status/877649977018904576/photo/1,,
U.S. Olympic Team,1864212,2017-06-21 17:54:03 EDT,photo,35,12,47,https://twitter.com/TeamUSA/status/877645818777423874,#WednesdayWisdom brought to by the amazing Olympian Casey Eichfeld (@kckanu)!! ?? https://t.co/3RhMMtgxSF,TeamUSA,https://t.co/3RhMMtgxSF,https://twitter.com/TeamUSA/status/877645818777423874/photo/1,,
U.S. Olympic Team,1864212,2017-06-21 17:18:27 EDT,link,60,9,69,https://twitter.com/TeamUSA/status/877636858301349890,How are you celebrating #OlympicDay? Share your photos with us using #GoTeamUSA and #OlympicDay! ???? https://twitter.com/alexmorgan13/status/877566283000168449,TeamUSA,https://twitter.com/alexmorgan13/status/877566283000168449,https://twitter.com/alexmorgan13/status/877566283000168449,,
U.S. Olympic Team,1864212,2017-06-21 17:17:52 EDT,link,61,29,90,https://twitter.com/TeamUSA/status/877636712025001985,"In honor of #TitleiXat45, Team USA presents: The #9 Shrine - Nine #TeamUSA women who have worn #9?? ??? http://go.teamusa.org/2tPD0ad https://t.co/708y3OxST7",TeamUSA,https://t.co/708y3OxST7,https://t.co/708y3OxST7,http://go.teamusa.org/2tPD0ad,http://www.teamusa.org/News/2017/June/21/Celebrating-9-Amazing-Team-USA-Women-Who-Wore-No-9-In-Honor-Of-The-Title-IX-Anniversary
U.S. Olympic Team,1864212,2017-06-21 16:46:14 EDT,photo,173,20,193,https://twitter.com/TeamUSA/status/877628749960945664,#HappyNationalSelfieDay from #TeamUSA featuring @MichaelPhelps and @katieledecky! ?? Don't forget to smile ?? https://t.co/VJ5rYIiFsd,TeamUSA,https://t.co/VJ5rYIiFsd,https://twitter.com/TeamUSA/status/877628749960945664/photo/1,,
U.S. Olympic Team,1864212,2017-06-21 16:30:03 EDT,link,14,3,17,https://twitter.com/TeamUSA/status/877624677421654017,Summer Champions Series presented by @comcast continues tomorrow and you won’t wanna miss it! ?? Details Here! ?? http://go.teamusa.org/2rjGd1g https://t.co/vLnKsZViaC,TeamUSA,https://t.co/vLnKsZViaC,https://t.co/vLnKsZViaC,http://go.teamusa.org/2rjGd1g,http://www.teamusa.org/News/2017/May/15/Summer-Champions-Series-Is-Just-Getting-Started-With-Track-And-Field-Swimming-Diving-Nationals
U.S. Olympic Team,1864212,2017-06-21 16:17:18 EDT,photo,24,7,31,https://twitter.com/TeamUSA/status/877621471346032640,#LA2024 invites 500 kids to the annual #OlympicDay celebration in Los Angeles to #FollowtheSun with @janetevans. https://t.co/H0dRGB2793,TeamUSA,https://t.co/H0dRGB2793,https://twitter.com/TeamUSA/status/877621471346032640/photo/1,,
U.S. Olympic Team,1864212,2017-06-21 16:00:02 EDT,photo,52,7,59,https://twitter.com/TeamUSA/status/877617126365843456,The #SCS2017 presented by @comcast starts TOMORROW! Who are you most excited to see hit the track? Comment below! ?? https://t.co/z4hyRTXFSL,TeamUSA,https://t.co/z4hyRTXFSL,https://twitter.com/TeamUSA/status/877617126365843456/photo/1,,
U.S. Olympic Team,1864212,2017-06-21 15:17:06 EDT,photo,74,26,100,https://twitter.com/TeamUSA/status/877606319573786624,"Correct answer is 4! Carl Lewis medaled in the 100m, 200m, 4x100m relay and long jump. https://t.co/i3VJ9Q9aPO",TeamUSA,https://t.co/i3VJ9Q9aPO,https://twitter.com/TeamUSA/status/877606319573786624/photo/1,,
U.S. Olympic Team,1864212,2017-06-21 14:40:00 EDT,link,57,11,68,https://twitter.com/TeamUSA/status/877596984567365632,Namaste today! Happy #NationalYogaDay from @TeamUSA! Sign up for a chance to receive a Team USA yoga mat. ?????? http://go.teamusa.org/2rCRQ3b https://t.co/oW2tIYTMIO,TeamUSA,https://t.co/oW2tIYTMIO,https://t.co/oW2tIYTMIO,http://go.teamusa.org/2rCRQ3b,https://na01.safelinks.protection.outlook.com/Error
U.S. Olympic Team,1864212,2017-06-21 14:14:49 EDT,link,30,9,39,https://twitter.com/TeamUSA/status/877590646223060992,Behind the scenes with @VTteddybear at the #TeamUSA photo shoot! Click here to shop ?? http://go.teamusa.org/2sjNsc2 https://t.co/UFncJIOgJr,TeamUSA,https://t.co/UFncJIOgJr,https://twitter.com/TeamUSA/status/877590646223060992/photo/1,http://go.teamusa.org/2sjNsc2,http://www.teamusashop.com/source/bm-teamusaorg-SOC-TWITTER-BTS-victory-productshoot-6.2017
U.S. Olympic Team,1864212,2017-06-21 13:09:05 EDT,native_video,32,11,43,https://twitter.com/TeamUSA/status/877574104366301184,No pranks here: @DennisRoady & the @OlympicChannel remember the game-changing Double McTwist from @shaunwhite at #Vancouver2010! ?? https://t.co/cBHaQEghRM,TeamUSA,https://t.co/cBHaQEghRM,https://twitter.com/TeamUSA/status/877574104366301184/video/1,,
U.S. Olympic Team,1864212,2017-06-21 11:53:03 EDT,link,23,9,32,https://twitter.com/TeamUSA/status/877554969959727105,Want to join #TeamUSA in Indianapolis for the #SCS2017?! Buy tickets! ?? http://go.teamusa.org/2sbHBHg https://t.co/ow5sIsxJ7H,TeamUSA,http://go.teamusa.org/2sbHBHg,https://www.usaswimming.org/utility/landing-pages/phillips-66-nationals-tickets,https://t.co/ow5sIsxJ7H,https://t.co/ow5sIsxJ7H
U.S. Olympic Team,1864212,2017-06-21 11:25:09 EDT,link,97,19,116,https://twitter.com/TeamUSA/status/877547949923995648,Drum roll please... and the 2016 #TeamUSA Coaches of The Year are... ?? http://go.teamusa.org/2tNXJLw https://t.co/aJyDqGdmRr,TeamUSA,https://t.co/aJyDqGdmRr,https://twitter.com/TeamUSA/status/877547949923995648/photo/1,?? http://go.teamusa.org/2tNXJLw,http://www.teamusa.org/News/2017/June/21/US-Olympic-Committee-Recognizes-2016-Coaches-Of-The-Year
U.S. Olympic Team,1864212,2017-06-21 11:01:05 EDT,link,30,5,35,https://twitter.com/TeamUSA/status/877541889326465024,When the #SCS2017 presented by @comcast starts tomorrow… Find out how to watch LIVE! ?? http://www.teamusa.org/scs https://t.co/FsMCpM3L5H,TeamUSA,http://www.teamusa.org/scs,http://www.teamusa.org/scs,https://t.co/FsMCpM3L5H,https://t.co/FsMCpM3L5H
U.S. Olympic Team,1864212,2017-06-21 10:15:05 EDT,native_video,242,57,299,https://twitter.com/TeamUSA/status/877530315320729600,Diving into summer like… ?? #FirstDayOfSummer https://t.co/eEaHU9MZkg,TeamUSA,https://t.co/eEaHU9MZkg,https://twitter.com/TeamUSA/status/877530315320729600/video/1,,
U.S. Olympic Team,1864024,2017-06-20 21:05:50 EDT,link,56,16,72,https://twitter.com/TeamUSA/status/877331694142889984,The competition at this weeks #SCS2017 presented by @comcast event is about to be on ??! Here's what to follow ?? http://go.teamusa.org/2rSPmNE https://t.co/9HYmKkOBZ9,TeamUSA,http://go.teamusa.org/2rSPmNE,http://www.teamusa.org/News/2017/June/20/10-Storylines-To-Follow-At-USA-Track-and-Field-Outdoor-Championships,https://t.co/9HYmKkOBZ9,https://twitter.com/TeamUSA/status/877331694142889984/photo/1
U.S. Olympic Team,1864024,2017-06-20 17:09:18 EDT,link,109,22,131,https://twitter.com/TeamUSA/status/877272170057142273,"Team USA sends our condolences to the friends and family of @ussoccer_wnt coach, Tony DiCicco, who recently passed. http://go.teamusa.org/2sQxszJ https://t.co/VFzxz5OBXd",TeamUSA,http://go.teamusa.org/2sQxszJ,http://www.teamusa.org/News/2017/June/20/Womens-Soccer-Pioneer-Coach-Tony-DiCicco-Passes-Away-At-68,https://t.co/VFzxz5OBXd,https://twitter.com/TeamUSA/status/877272170057142273/photo/1
U.S. Olympic Team,1864024,2017-06-20 16:31:09 EDT,link,39,11,50,https://twitter.com/TeamUSA/status/877262567529484288,Who do you want to see take the track this weekend at #SCS2017 presented by @Comcast? Buy tickets here ?????? http://go.teamusa.org/2s0EVYA https://t.co/upOn5ILigQ,TeamUSA,http://go.teamusa.org/2s0EVYA,http://www.sacsports.com/2017usatf/,https://t.co/upOn5ILigQ,https://twitter.com/TeamUSA/status/877262567529484288/photo/1
U.S. Olympic Team,1864024,2017-06-20 16:00:03 EDT,link,68,18,86,https://twitter.com/TeamUSA/status/877254741385912322,"It’s official, Olympian @J_Horton11 from @USAGym is retiring! ???? Get all the details here! ?? http://go.teamusa.org/2rRwuOM https://t.co/nhw5dQloCm",TeamUSA,http://go.teamusa.org/2rRwuOM,http://www.teamusa.org/News/2017/June/20/Longtime-US-Gymnastics-Stalwart-Jonathan-Horton-Officially-Retires,https://t.co/nhw5dQloCm,https://twitter.com/TeamUSA/status/877254741385912322/photo/1
U.S. Olympic Team,1864024,2017-06-20 15:56:59 EDT,link,15,3,18,https://twitter.com/TeamUSA/status/877253970519085057,Who do you want to see take the track at this weekend #SCS2017? Buy tickets here ??http://go.teamusa.org/2s0EVYA presented by @Comcast. https://t.co/pEmGFexzJ2,TeamUSA,??http://go.teamusa.org/2s0EVYA,http://www.sacsports.com/2017usatf/,https://t.co/pEmGFexzJ2,https://twitter.com/TeamUSA/status/877253970519085057/photo/1
U.S. Olympic Team,1864024,2017-06-20 13:24:13 EDT,tweet,35,19,54,https://twitter.com/TeamUSA/status/877215523620126720,A @USATF #TriviaTuesday to get you excited for #SCS2017 presented by @Comcast: How may gold medals did Carl Lewis win in the 1984 Olympics???,TeamUSA,,,,
U.S. Olympic Team,1864024,2017-06-20 13:17:44 EDT,link,40,11,51,https://twitter.com/TeamUSA/status/877213890660192257,Want to see #TeamUSA’s results from this past week’s competitions? Click here! ?? http://go.teamusa.org/2tp3KPo https://t.co/sly3ayLZv5,TeamUSA,http://go.teamusa.org/2tp3KPo,http://www.teamusa.org/News/2017/June/20/The-Week-In-Team-USA-Results-June-13-19,https://t.co/sly3ayLZv5,https://twitter.com/TeamUSA/status/877213890660192257/photo/1
U.S. Olympic Team,1864024,2017-06-20 13:14:05 EDT,native_video,101,33,134,https://twitter.com/TeamUSA/status/877212972791222272,Only 2?? days left until #TeamUSA takes to the track at #SCS2017 presented by @comcast! Watch on @NBCSN! ?? https://t.co/9q6vqAUWB2,TeamUSA,https://t.co/9q6vqAUWB2,https://t.co/9q6vqAUWB2,,
U.S. Olympic Team,1864024,2017-06-20 12:57:31 EDT,link,33,7,40,https://twitter.com/TeamUSA/status/877208806530457600,Anyone can be the #NextOlympicHopeful! ?? Sign up NOW to compete for #TeamUSA ?? http://TeamUSA.org/NextOlympicHopeful https://twitter.com/lagibbs84/status/877180794774704128,TeamUSA,https://twitter.com/lagibbs84/status/877180794774704128,https://twitter.com/lagibbs84/status/877180794774704128,http://TeamUSA.org/NextOlympicHopeful,https://nextolympichopeful.teamusa.org/?AspxAutoDetectCookieSupport=1
U.S. Olympic Team,1864024,2017-06-20 12:00:05 EDT,native_video,253,37,290,https://twitter.com/TeamUSA/status/877194350391840770,"Happy B-DAY, @AprilRossBeach! ?? We hope your birthday is full of aces, spikes and of course, lots of cake! ?? ?? https://t.co/qQJQSelNE5",TeamUSA,https://t.co/qQJQSelNE5,https://t.co/qQJQSelNE5,,
U.S. Olympic Team,1864024,2017-06-20 11:49:06 EDT,link,33,8,41,https://twitter.com/TeamUSA/status/877191586760740865,Here comes the 3??rd stop of #SCS2017 presented by @Comcast! How to watch ?? http://www.teamusa.org/scs https://t.co/XeVHBZHBUQ,TeamUSA,http://www.teamusa.org/scs,http://www.teamusa.org/scs,https://t.co/XeVHBZHBUQ,https://twitter.com/TeamUSA/status/877191586760740865/photo/1
U.S. Olympic Team,1864024,2017-06-20 11:02:45 EDT,link,39,5,44,https://twitter.com/TeamUSA/status/877179923823284224,GOOD LUCK to @USAWP today! ?? https://twitter.com/USAWP/status/877167909499359232,TeamUSA,https://twitter.com/USAWP/status/877167909499359232,https://twitter.com/USAWP/status/877167909499359232,,
U.S. Olympic Team,1863839,2017-06-19 21:49:19 EDT,link,61,22,83,https://twitter.com/TeamUSA/status/876980248549748736,"Are you the next Olympic champion? ?? Try out, make the team and compete for #TeamUSA! ?? http://TeamUSA.org/NextOlympicHopeful https://t.co/zc4sF3Dq01",TeamUSA,http://TeamUSA.org/NextOlympicHopeful,https://nextolympichopeful.teamusa.org/?AspxAutoDetectCookieSupport=1,https://t.co/zc4sF3Dq01,https://twitter.com/TeamUSA/status/876980248549748736/photo/1
U.S. Olympic Team,1863839,2017-06-19 18:56:42 EDT,link,45,9,54,https://twitter.com/TeamUSA/status/876936806402600968,Victory stopped by the #TeamUSA shop photo shoot to lend a hand! ?? Shop here!! ?? (http://go.teamusa.org/2sjNsc2 https://t.co/0Z277NsgvG,TeamUSA,https://t.co/0Z277NsgvG,https://twitter.com/TeamUSA/status/876936806402600968/photo/1,(http://go.teamusa.org/2sjNsc2,http://www.teamusashop.com/source/bm-teamusaorg-SOC-TWITTER-BTS-victory-productshoot-6.2017)
U.S. Olympic Team,1863839,2017-06-19 18:32:37 EDT,photo,83,14,97,https://twitter.com/TeamUSA/status/876930746232954881,SPOTTED: Olympic champ @connorfields11 making an appearance at the soft opening of the @GoldenKnights team shop! More at ?? golden.knights https://t.co/5xTcnaWAv8,TeamUSA,https://t.co/5xTcnaWAv8,https://twitter.com/TeamUSA/status/876930746232954881/photo/1,,
U.S. Olympic Team,1863839,2017-06-19 18:26:57 EDT,link,65,12,77,https://twitter.com/TeamUSA/status/876929320027131904,"Up for the test, and challenge accepted! The men’s @USAWP team prep for the #WorldLeagueSuperFinal. ? http://go.teamusa.org/2rOzxHx https://t.co/7otbkHmI6Z",TeamUSA,https://t.co/7otbkHmI6Z,https://twitter.com/TeamUSA/status/876929320027131904/photo/1,http://go.teamusa.org/2rOzxHx,http://www.teamusa.org/News/2017/June/19/US-Mens-Water-Polo-Team-Set-For-Big-Test-At-World-League-Super-Final
U.S. Olympic Team,1863839,2017-06-19 17:23:01 EDT,link,35,9,44,https://twitter.com/TeamUSA/status/876913231624679424,Big news as @usahockey announces who will be inducted into the 2017 Hall of Fame! ?? http://go.teamusa.org/2sLrqRe https://t.co/81DtvUHiM2,TeamUSA,https://t.co/81DtvUHiM2,https://twitter.com/TeamUSA/status/876913231624679424/photo/1,http://go.teamusa.org/2sLrqRe,http://www.teamusa.org/News/2017/June/19/Olympic-Ties-Run-Deep-As-US-Hockey-Hall-of-Fame-Class-of-2017-Announced
U.S. Olympic Team,1863839,2017-06-19 15:20:39 EDT,link,41,9,50,https://twitter.com/TeamUSA/status/876882437829210112,"Broken records, #FathersDay and #FIVBWorldLeague FINALS on the horizon! Catch up on all things #TeamUSA ? http://go.teamusa.org/2rJc8Mr https://t.co/5udZ7xKAZy",TeamUSA,http://go.teamusa.org/2rJc8Mr,http://www.teamusa.org/News/2017/June/19/TeamUSAs-Tweets-Of-The-Week,https://t.co/5udZ7xKAZy,https://twitter.com/TeamUSA/status/876882437829210112/photo/1
U.S. Olympic Team,1863839,2017-06-19 13:47:06 EDT,link,52,5,57,https://twitter.com/TeamUSA/status/876858894533804032,The #SCS2017 presented by @comcast continues... Who will leave the pool triumphant?! Get tickets & watch LIVE ?? http://go.teamusa.org/2sbHBHg https://t.co/tov1Pnuqdh,TeamUSA,http://go.teamusa.org/2sbHBHg,https://www.usaswimming.org/utility/landing-pages/phillips-66-nationals-tickets,https://t.co/tov1Pnuqdh,https://twitter.com/TeamUSA/status/876858894533804032/photo/1
U.S. Olympic Team,1863839,2017-06-19 13:08:03 EDT,native_video,67,20,87,https://twitter.com/TeamUSA/status/876849068684722177,"Here's some #MotivationMonday from the @OlympicChannel? and the always inspiring, @SerenaWilliams?! ?? https://t.co/RsnbrG2HAg",TeamUSA,https://t.co/RsnbrG2HAg,https://twitter.com/TeamUSA/status/876849068684722177/video/1,,
U.S. Olympic Team,1863839,2017-06-19 11:48:22 EDT,native_video,79,17,96,https://twitter.com/TeamUSA/status/876829015759245312,"Join #TeamUSA & the @Olympicchannel in congratulating @DianaTaurasi on becoming the #WNBA all-time leading scorer! What's next, #Tokyo2020? https://t.co/fw1U65ntcZ",TeamUSA,https://t.co/fw1U65ntcZ,https://twitter.com/TeamUSA/status/876829015759245312/video/1,,
U.S. Olympic Team,1863839,2017-06-19 11:19:05 EDT,link,49,12,61,https://twitter.com/TeamUSA/status/876821645960200192,3?? days! Team USA's #SCS2017 presented by @comcast is right around the corner! Are you ready? ?? http://www.teamusa.org/scs https://t.co/oTH89OUu42,TeamUSA,https://t.co/oTH89OUu42,https://twitter.com/TeamUSA/status/876821645960200192/photo/1,http://www.teamusa.org/scs,http://www.teamusa.org/scs
U.S. Olympic Team,1863839,2017-06-19 10:27:07 EDT,link,35,73,108,https://twitter.com/TeamUSA/status/876808567604621314,1?? Find a club 2?? RSVP for a tryout?? @24hourfitness will host tryouts on June 24 to find the #NextOlympicHopeful http://go.teamusa.org/2ss1iI0 https://t.co/xakIoTovLD,TeamUSA,http://go.teamusa.org/2ss1iI0,http://www.teamusa.org/News/2017/June/19/24-Hour-Fitness-To-Host-Exclusive-In-Person-Tryouts-To-Find-Team-USAs-Next-Olympic-Hopeful,https://t.co/xakIoTovLD,https://twitter.com/TeamUSA/status/876808567604621314/photo/1
U.S. Olympic Team,1863646,2017-06-18 23:13:22 EDT,tweet,68,25,93,https://twitter.com/TeamUSA/status/876639011154137088,The @USATF Outdoor Championships start this week! What discipline are you most looking forward to? #SCS2017 presented by @comcast,TeamUSA,,,,
U.S. Olympic Team,1863646,2017-06-18 22:08:40 EDT,link,103,11,114,https://twitter.com/TeamUSA/status/876622729771966465,.@BKoepka took home his first #USOpen win and tied for the lowest score in tournament history! ???? ?? http://go.teamusa.org/2sFGEGk https://t.co/ERZGMsKf2E,TeamUSA,https://t.co/ERZGMsKf2E,https://twitter.com/TeamUSA/status/876622729771966465/photo/1,http://go.teamusa.org/2sFGEGk,http://www.teamusa.org/News/2017/June/18/Brooks-Koepka-Wins-US-Open-Ties-Lowest-Winning-Score-In-Tournament-History
U.S. Olympic Team,1863646,2017-06-18 21:31:25 EDT,link,536,116,652,https://twitter.com/TeamUSA/status/876613358090420224,Exciting news as men’s @usavolleyball earns a spot in the World League Final! #GoTeamUSA ???? ?? http://go.teamusa.org/2sgson0 https://t.co/T1WvY2Gu9s,TeamUSA,?? http://go.teamusa.org/2sgson0,http://www.teamusa.org/News/2017/June/18/US-Mens-Volleyball-Team-Earns-Trip-To-World-League-Final,https://t.co/T1WvY2Gu9s,https://twitter.com/TeamUSA/status/876613358090420224/photo/1
U.S. Olympic Team,1863646,2017-06-18 21:00:01 EDT,link,40,7,47,https://twitter.com/TeamUSA/status/876605454230536192,"What are #TeamUSA athletes up to this week? ?? Find out here with Red, White & Trending!! ?? http://go.teamusa.org/2tgPwjz https://t.co/H9LvAJ9xmX",TeamUSA,http://go.teamusa.org/2tgPwjz,http://www.teamusa.org/News/2017/June/16/Red-White-Trending-June-9-15,https://t.co/H9LvAJ9xmX,https://twitter.com/TeamUSA/status/876605454230536192/photo/1
U.S. Olympic Team,1863646,2017-06-18 20:47:03 EDT,link,145,29,174,https://twitter.com/TeamUSA/status/876602192819503104,Way to go @DianaTaurasi on becoming the WNBA all-time leading scorer!! ?? http://go.teamusa.org/2sgmYs8 https://t.co/flzOuMV18a,TeamUSA,https://t.co/flzOuMV18a,https://twitter.com/TeamUSA/status/876602192819503104/photo/1,http://go.teamusa.org/2sgmYs8,http://www.teamusa.org/News/2017/June/18/Four-Time-Olympic-Gold-Medalist-Diana-Taurasi-Becomes-WNBA-All-Time-Leading-Scorer
